,level_0,index,subject_id,task_part,timeout,stimulus,environment,score,isCatch,correct,block_condition,block_order,rewardMap,trial_num,ground_truth,age,gender,subject_condition,rest,rt0,rt1,response0,response1,is_optimal_first,is_optimal_second,optimal_score,categorical_age,trial_bin,is_optimal
14734,102,336,13403,value training,False,./assets/img/canyon/memory/3.jpg,canyon,26.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",20,,9.25,Female,3,norest,1025.4000000059605,1100.4000000059605,ArrowUp,ArrowLeft,True,True,26.0,Children,15,True
14735,103,338,13403,value training,False,./assets/img/canyon/memory/19.jpg,canyon,26.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",21,,9.25,Female,3,norest,689.5,661.1000000238419,ArrowUp,ArrowLeft,True,True,26.0,Children,20,True
14736,104,340,13403,value training,False,./assets/img/canyon/memory/2.jpg,canyon,26.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",22,,9.25,Female,3,norest,673.0,1490.5999999940395,ArrowUp,ArrowLeft,True,True,26.0,Children,20,True
14737,105,342,13403,value training,False,./assets/img/canyon/memory/15.jpg,canyon,26.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",23,,9.25,Female,3,norest,840.6999999880791,590.9000000059605,ArrowUp,ArrowLeft,True,True,26.0,Children,20,True
14739,107,346,13403,value training,False,./assets/img/canyon/memory/3.jpg,canyon,26.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",24,,9.25,Female,3,norest,595.4000000059605,491.90000000596046,ArrowUp,ArrowLeft,True,True,26.0,Children,20,True
14740,108,348,13403,value training,False,./assets/img/canyon/memory/25.jpg,canyon,26.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",25,,9.25,Female,3,norest,809.4000000059605,530.0,ArrowUp,ArrowLeft,True,True,26.0,Children,20,True
14741,109,350,13403,value training,False,./assets/img/canyon/memory/20.jpg,canyon,26.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",26,,9.25,Female,3,norest,633.9000000059605,825.5999999940395,ArrowUp,ArrowLeft,True,True,26.0,Children,25,True
14743,111,354,13403,value training,False,./assets/img/canyon/memory/31.jpg,canyon,26.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",27,,9.25,Female,3,norest,776.7000000178814,613.6999999880791,ArrowUp,ArrowLeft,True,True,26.0,Children,25,True
14744,112,356,13403,value training,False,./assets/img/canyon/memory/23.jpg,canyon,26.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",28,,9.25,Female,3,norest,768.2000000178814,890.1999999880791,ArrowUp,ArrowLeft,True,True,26.0,Children,25,True
14745,113,358,13403,value training,False,./assets/img/canyon/memory/2.jpg,canyon,26.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",29,,9.25,Female,3,norest,1116.0999999940395,791.3000000119209,ArrowUp,ArrowLeft,True,True,26.0,Children,25,True
14746,114,360,13403,value training,False,./assets/img/canyon/memory/31.jpg,canyon,26.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",30,,9.25,Female,3,norest,787.5,626.0999999940395,ArrowUp,ArrowLeft,True,True,26.0,Children,25,True
14747,115,362,13403,value training,False,./assets/img/canyon/memory/32.jpg,canyon,26.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",31,,9.25,Female,3,norest,1607.9000000059605,769.8000000119209,ArrowUp,ArrowLeft,True,True,26.0,Children,30,True
14748,116,364,13403,value training,False,./assets/img/canyon/memory/27.jpg,canyon,26.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",32,,9.25,Female,3,norest,723.7999999821186,820.4000000059605,ArrowUp,ArrowLeft,True,True,26.0,Children,30,True
14749,117,366,13403,value training,False,./assets/img/canyon/memory/6.jpg,canyon,26.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",33,,9.25,Female,3,norest,648.5999999940395,723.5,ArrowUp,ArrowLeft,True,True,26.0,Children,30,True
14750,118,368,13403,value training,False,./assets/img/canyon/memory/29.jpg,canyon,26.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",34,,9.25,Female,3,norest,756.2000000178814,1180.7000000178814,ArrowUp,ArrowLeft,True,True,26.0,Children,30,True
14751,119,370,13403,value training,False,./assets/img/canyon/memory/7.jpg,canyon,26.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",35,,9.25,Female,3,norest,711.5999999940395,906.8000000119209,ArrowUp,ArrowLeft,True,True,26.0,Children,30,True
14752,120,372,13403,value training,False,./assets/img/canyon/memory/10.jpg,canyon,26.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",36,,9.25,Female,3,norest,639.9000000059605,479.0,ArrowUp,ArrowLeft,True,True,26.0,Children,35,True
14753,121,374,13403,value training,False,./assets/img/canyon/memory/6.jpg,canyon,26.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",37,,9.25,Female,3,norest,701.2000000178814,673.8999999761581,ArrowUp,ArrowLeft,True,True,26.0,Children,35,True
14756,124,380,13403,value training,False,./assets/img/canyon/memory/40.jpg,canyon,26.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",39,,9.25,Female,3,norest,773.5,706.5,ArrowUp,ArrowLeft,True,True,26.0,Children,35,True
14758,126,384,13403,value training,False,./assets/img/canyon/memory/29.jpg,canyon,26.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",40,,9.25,Female,3,norest,990.0,1140.800000011921,ArrowUp,ArrowLeft,True,True,26.0,Children,35,True
14759,127,386,13403,value training,False,./assets/img/canyon/memory/18.jpg,canyon,26.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",41,,9.25,Female,3,norest,670.3000000119209,912.7999999821186,ArrowUp,ArrowLeft,True,True,26.0,Children,40,True
14761,129,390,13403,value training,False,./assets/img/canyon/memory/26.jpg,canyon,26.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",42,,9.25,Female,3,norest,936.1999999880791,865.4000000059605,ArrowUp,ArrowLeft,True,True,26.0,Children,40,True
14880,0,120,8684,value training,False,./assets/img/ocean/memory/41.jpg,ocean,10.0,False,False,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",1,,18.74,Female,2,norest,1137.699999988079,422.79999999701977,ArrowUp,ArrowRight,False,False,30.0,Adults,0,False
14881,1,122,8684,value training,False,./assets/img/ocean/memory/35.jpg,ocean,23.0,False,False,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",2,,18.74,Female,2,norest,790.7000000029802,269.1000000089407,ArrowUp,ArrowLeft,False,True,30.0,Adults,0,False
14882,2,124,8684,value training,False,./assets/img/ocean/memory/24.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",3,,18.74,Female,2,norest,301.19999998807907,261.09999999403954,ArrowDown,ArrowRight,True,True,30.0,Adults,0,True
14884,4,128,8684,value training,False,./assets/img/ocean/memory/38.jpg,ocean,8.0,False,False,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",4,,18.74,Female,2,norest,305.5,451.1000000089407,ArrowDown,ArrowLeft,True,False,30.0,Adults,0,False
14885,5,130,8684,value training,False,./assets/img/ocean/memory/15.jpg,ocean,23.0,False,False,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",5,,18.74,Female,2,norest,741.0,285.69999998807907,ArrowUp,ArrowLeft,False,True,30.0,Adults,0,False
14886,6,132,8684,value training,False,./assets/img/ocean/memory/3.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",6,,18.74,Female,2,norest,706.9000000059605,253.30000001192093,ArrowDown,ArrowRight,True,True,30.0,Adults,5,True
14887,7,134,8684,value training,False,./assets/img/ocean/memory/40.jpg,ocean,23.0,False,False,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",7,,18.74,Female,2,norest,602.4000000059605,84.70000000298023,ArrowUp,ArrowLeft,False,True,30.0,Adults,5,False
14888,8,136,8684,value training,False,./assets/img/ocean/memory/5.jpg,ocean,8.0,False,False,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",8,,18.74,Female,2,norest,717.7999999970198,506.79999999701977,ArrowDown,ArrowLeft,True,False,30.0,Adults,5,False
14889,9,138,8684,value training,False,./assets/img/ocean/memory/22.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",9,,18.74,Female,2,norest,673.2999999970198,378.79999999701977,ArrowDown,ArrowRight,True,True,30.0,Adults,5,True
14890,10,140,8684,value training,False,./assets/img/ocean/memory/23.jpg,ocean,23.0,False,False,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",10,,18.74,Female,2,norest,471.1000000089407,285.29999999701977,ArrowUp,ArrowLeft,False,True,30.0,Adults,5,False
14891,11,142,8684,value training,False,./assets/img/ocean/memory/9.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",11,,18.74,Female,2,norest,345.40000000596046,240.59999999403954,ArrowDown,ArrowRight,True,True,30.0,Adults,10,True
14892,12,144,8684,value training,False,./assets/img/ocean/memory/8.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",12,,18.74,Female,2,norest,1368.3999999910593,994.7999999970198,ArrowDown,ArrowRight,True,True,30.0,Adults,10,True
14893,13,146,8684,value training,False,./assets/img/ocean/memory/12.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",13,,18.74,Female,2,norest,369.29999999701977,351.59999999403954,ArrowDown,ArrowRight,True,True,30.0,Adults,10,True
14894,14,148,8684,value training,False,./assets/img/ocean/memory/12.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",14,,18.74,Female,2,norest,843.5,607.0,ArrowDown,ArrowRight,True,True,30.0,Adults,10,True
14895,15,150,8684,value training,False,./assets/img/ocean/memory/24.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",15,,18.74,Female,2,norest,754.0999999940395,297.20000000298023,ArrowDown,ArrowRight,True,True,30.0,Adults,10,True
14896,16,152,8684,value training,False,./assets/img/ocean/memory/13.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",16,,18.74,Female,2,norest,699.2000000029802,485.40000000596046,ArrowDown,ArrowRight,True,True,30.0,Adults,15,True
14897,17,154,8684,value training,False,./assets/img/ocean/memory/37.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",17,,18.74,Female,2,norest,634.2000000029802,307.29999999701977,ArrowDown,ArrowRight,True,True,30.0,Adults,15,True
14898,18,156,8684,value training,False,./assets/img/ocean/memory/2.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",18,,18.74,Female,2,norest,342.5,448.5,ArrowDown,ArrowRight,True,True,30.0,Adults,15,True
14899,19,158,8684,value training,False,./assets/img/ocean/memory/22.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",19,,18.74,Female,2,norest,551.8999999910593,430.70000000298023,ArrowDown,ArrowRight,True,True,30.0,Adults,15,True
14900,20,160,8684,value training,False,./assets/img/ocean/memory/30.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",20,,18.74,Female,2,norest,807.3999999910593,325.79999999701977,ArrowDown,ArrowRight,True,True,30.0,Adults,15,True
14903,23,166,8684,value training,False,./assets/img/ocean/memory/41.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",21,,18.74,Female,2,norest,740.2000000029802,481.6000000089407,ArrowDown,ArrowRight,True,True,30.0,Adults,20,True
14904,24,168,8684,value training,False,./assets/img/ocean/memory/8.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",22,,18.74,Female,2,norest,372.40000000596046,590.9000000059605,ArrowDown,ArrowRight,True,True,30.0,Adults,20,True
14906,26,172,8684,value training,False,./assets/img/ocean/memory/9.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",23,,18.74,Female,2,norest,494.5,288.40000000596046,ArrowDown,ArrowRight,True,True,30.0,Adults,20,True
14907,27,174,8684,value training,False,./assets/img/ocean/memory/40.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",24,,18.74,Female,2,norest,435.29999999701977,519.0,ArrowDown,ArrowRight,True,True,30.0,Adults,20,True
14908,28,176,8684,value training,False,./assets/img/ocean/memory/2.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",25,,18.74,Female,2,norest,356.3999999910593,356.5,ArrowDown,ArrowRight,True,True,30.0,Adults,20,True
14909,29,178,8684,value training,False,./assets/img/ocean/memory/30.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",26,,18.74,Female,2,norest,763.0,490.0,ArrowDown,ArrowRight,True,True,30.0,Adults,25,True
14910,30,180,8684,value training,False,./assets/img/ocean/memory/34.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",27,,18.74,Female,2,norest,350.5,395.5,ArrowDown,ArrowRight,True,True,30.0,Adults,25,True
14911,31,182,8684,value training,False,./assets/img/ocean/memory/34.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",28,,18.74,Female,2,norest,438.29999999701977,540.3000000119209,ArrowDown,ArrowRight,True,True,30.0,Adults,25,True
14912,32,184,8684,value training,False,./assets/img/ocean/memory/31.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",29,,18.74,Female,2,norest,503.09999999403954,621.7000000029802,ArrowDown,ArrowRight,True,True,30.0,Adults,25,True
14913,33,186,8684,value training,False,./assets/img/ocean/memory/25.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",30,,18.74,Female,2,norest,473.1000000089407,510.0,ArrowDown,ArrowRight,True,True,30.0,Adults,25,True
14914,34,188,8684,value training,False,./assets/img/ocean/memory/3.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",31,,18.74,Female,2,norest,363.20000000298023,317.59999999403954,ArrowDown,ArrowRight,True,True,30.0,Adults,30,True
14915,35,190,8684,value training,False,./assets/img/ocean/memory/37.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",32,,18.74,Female,2,norest,539.0999999940395,398.59999999403954,ArrowDown,ArrowRight,True,True,30.0,Adults,30,True
14916,36,192,8684,value training,False,./assets/img/ocean/memory/16.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",33,,18.74,Female,2,norest,306.40000000596046,287.80000001192093,ArrowDown,ArrowRight,True,True,30.0,Adults,30,True
14917,37,194,8684,value training,False,./assets/img/ocean/memory/38.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",34,,18.74,Female,2,norest,519.5999999940395,484.30000001192093,ArrowDown,ArrowRight,True,True,30.0,Adults,30,True
14918,38,196,8684,value training,False,./assets/img/ocean/memory/25.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",35,,18.74,Female,2,norest,493.8999999910593,291.0,ArrowDown,ArrowRight,True,True,30.0,Adults,30,True
14919,39,198,8684,value training,False,./assets/img/ocean/memory/15.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",36,,18.74,Female,2,norest,701.2000000029802,714.5,ArrowDown,ArrowRight,True,True,30.0,Adults,35,True
14920,40,200,8684,value training,False,./assets/img/ocean/memory/35.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",37,,18.74,Female,2,norest,746.2999999970198,656.2999999970198,ArrowDown,ArrowRight,True,True,30.0,Adults,35,True
14921,41,202,8684,value training,False,./assets/img/ocean/memory/31.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",38,,18.74,Female,2,norest,1427.2999999970198,459.59999999403954,ArrowDown,ArrowRight,True,True,30.0,Adults,35,True
14923,43,206,8684,value training,False,./assets/img/ocean/memory/13.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",39,,18.74,Female,2,norest,1046.800000011921,222.29999999701977,ArrowDown,ArrowRight,True,True,30.0,Adults,35,True
14924,44,208,8684,value training,False,./assets/img/ocean/memory/5.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",40,,18.74,Female,2,norest,491.29999999701977,263.40000000596046,ArrowDown,ArrowRight,True,True,30.0,Adults,35,True
14926,46,212,8684,value training,False,./assets/img/ocean/memory/23.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",41,,18.74,Female,2,norest,1149.2999999970198,310.29999999701977,ArrowDown,ArrowRight,True,True,30.0,Adults,40,True
14928,48,216,8684,value training,False,./assets/img/ocean/memory/16.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",42,,18.74,Female,2,norest,487.09999999403954,443.40000000596046,ArrowDown,ArrowRight,True,True,30.0,Adults,40,True
14960,80,295,8684,value training,False,./assets/img/canyon/memory/2.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",1,,18.74,Female,2,norest,1339.7999999970198,815.0,ArrowUp,ArrowLeft,True,True,26.0,Adults,0,True
14961,81,297,8684,value training,False,./assets/img/canyon/memory/15.jpg,canyon,17.0,False,False,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",2,,18.74,Female,2,norest,288.40000000596046,388.59999999403954,ArrowDown,ArrowRight,False,True,26.0,Adults,0,False
14962,82,299,8684,value training,False,./assets/img/canyon/memory/35.jpg,canyon,5.0,False,False,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",3,,18.74,Female,2,norest,276.40000000596046,237.8999999910593,ArrowDown,ArrowLeft,False,False,26.0,Adults,0,False
14963,83,301,8684,value training,False,./assets/img/canyon/memory/41.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",4,,18.74,Female,2,norest,473.59999999403954,202.79999999701977,ArrowUp,ArrowLeft,True,True,26.0,Adults,0,True
14965,85,305,8684,value training,False,./assets/img/canyon/memory/3.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",5,,18.74,Female,2,norest,1047.5,828.2999999970198,ArrowUp,ArrowLeft,True,True,26.0,Adults,0,True
14966,86,307,8684,value training,False,./assets/img/canyon/memory/40.jpg,canyon,17.0,False,False,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",6,,18.74,Female,2,norest,668.7000000029802,808.4000000059605,ArrowDown,ArrowRight,False,True,26.0,Adults,5,False
14967,87,309,8684,value training,False,./assets/img/canyon/memory/25.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",7,,18.74,Female,2,norest,583.5999999940395,236.1000000089407,ArrowUp,ArrowLeft,True,True,26.0,Adults,5,True
14968,88,311,8684,value training,False,./assets/img/canyon/memory/13.jpg,canyon,17.0,False,False,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",8,,18.74,Female,2,norest,372.59999999403954,332.70000000298023,ArrowDown,ArrowRight,False,True,26.0,Adults,5,False
