,index,subject_id,task_part,rt,timeout,stimulus,environment,score,isCatch,correct,block_condition,block_order,rewardMap,trial_num,ground_truth,age,subject_condition,rest,response0,response1,is_optimal_first,is_optimal_second,categorical_age,trial_bin
3994,173,9986,value training,"[904.8000000119209,793.7000000476837]",False,./assets/img/ocean/memory/32.jpg,ocean,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",25,,23.62,4,norest,ArrowUp,ArrowLeft,True,True,Adults,20
3995,175,9986,value training,"[1008.8000000119209,410.30000001192093]",False,./assets/img/ocean/memory/19.jpg,ocean,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",26,,23.62,4,norest,ArrowUp,ArrowLeft,True,True,Adults,25
3997,179,9986,value training,"[1222,736]",False,./assets/img/ocean/memory/33.jpg,ocean,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",27,,23.62,4,norest,ArrowUp,ArrowLeft,True,True,Adults,25
4000,185,9986,value training,"[1050.5,535.8000000119209]",False,./assets/img/ocean/memory/22.jpg,ocean,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",28,,23.62,4,norest,ArrowUp,ArrowLeft,True,True,Adults,25
4001,187,9986,value training,"[718.2999999523163,358.69999998807907]",False,./assets/img/ocean/memory/17.jpg,ocean,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",29,,23.62,4,norest,ArrowUp,ArrowLeft,True,True,Adults,25
4002,189,9986,value training,"[695,341]",False,./assets/img/ocean/memory/6.jpg,ocean,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",30,,23.62,4,norest,ArrowUp,ArrowLeft,True,True,Adults,25
4003,191,9986,value training,"[599.3999999761581,235.5]",False,./assets/img/ocean/memory/19.jpg,ocean,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",31,,23.62,4,norest,ArrowUp,ArrowLeft,True,True,Adults,30
4004,193,9986,value training,"[671.4000000357628,100.70000004768372]",False,./assets/img/ocean/memory/31.jpg,ocean,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",32,,23.62,4,norest,ArrowUp,ArrowLeft,True,True,Adults,30
4006,197,9986,value training,"[620.9000000357628,331.69999998807907]",False,./assets/img/ocean/memory/0.jpg,ocean,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",33,,23.62,4,norest,ArrowUp,ArrowLeft,True,True,Adults,30
4007,199,9986,value training,"[885.1999999880791,465.89999997615814]",False,./assets/img/ocean/memory/35.jpg,ocean,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",34,,23.62,4,norest,ArrowUp,ArrowLeft,True,True,Adults,30
4008,201,9986,value training,"[587,538.8999999761581]",False,./assets/img/ocean/memory/24.jpg,ocean,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",35,,23.62,4,norest,ArrowUp,ArrowLeft,True,True,Adults,30
4009,203,9986,value training,"[847.0999999642372,905.5]",False,./assets/img/ocean/memory/0.jpg,ocean,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",36,,23.62,4,norest,ArrowUp,ArrowLeft,True,True,Adults,35
4010,205,9986,value training,"[840.9000000357628,540.8999999761581]",False,./assets/img/ocean/memory/26.jpg,ocean,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",37,,23.62,4,norest,ArrowUp,ArrowLeft,True,True,Adults,35
4012,209,9986,value training,"[613.6000000238419,386]",False,./assets/img/ocean/memory/5.jpg,ocean,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",38,,23.62,4,norest,ArrowUp,ArrowLeft,True,True,Adults,35
4013,211,9986,value training,"[727.8000000119209,423.0999999642372]",False,./assets/img/ocean/memory/35.jpg,ocean,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",39,,23.62,4,norest,ArrowUp,ArrowLeft,True,True,Adults,35
4014,213,9986,value training,"[795.5,289.0999999642372]",False,./assets/img/ocean/memory/32.jpg,ocean,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",40,,23.62,4,norest,ArrowUp,ArrowLeft,True,True,Adults,35
4015,215,9986,value training,"[704.5,395.39999997615814]",False,./assets/img/ocean/memory/3.jpg,ocean,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",41,,23.62,4,norest,ArrowUp,ArrowLeft,True,True,Adults,40
4017,219,9986,value training,"[1132,233.30000001192093]",False,./assets/img/ocean/memory/20.jpg,ocean,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",42,,23.62,4,norest,ArrowUp,ArrowLeft,True,True,Adults,40
4049,298,9986,value training,"[1059.2999999523163,957.9000000357628]",False,./assets/img/canyon/memory/11.jpg,canyon,23.0,False,False,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",1,,23.62,4,norest,ArrowUp,ArrowLeft,False,False,Adults,0
4050,300,9986,value training,"[1280.7999999523163,660.3000000119209]",False,./assets/img/canyon/memory/35.jpg,canyon,10.0,False,False,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",2,,23.62,4,norest,ArrowUp,ArrowRight,False,False,Adults,0
4051,302,9986,value training,"[189.10000002384186,546.8000000119209]",False,./assets/img/canyon/memory/11.jpg,canyon,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",3,,23.62,4,norest,ArrowDown,ArrowRight,True,True,Adults,0
4052,304,9986,value training,"[356.19999998807907,226.20000004768372]",False,./assets/img/canyon/memory/0.jpg,canyon,8.0,False,False,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",4,,23.62,4,norest,ArrowDown,ArrowLeft,True,True,Adults,0
4054,308,9986,value training,"[799.6000000238419,7.400000035762787]",False,./assets/img/canyon/memory/0.jpg,canyon,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",5,,23.62,4,norest,ArrowDown,ArrowRight,True,True,Adults,0
4055,310,9986,value training,"[851,537.0999999642372]",False,./assets/img/canyon/memory/28.jpg,canyon,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",6,,23.62,4,norest,ArrowDown,ArrowRight,True,True,Adults,5
4056,312,9986,value training,"[749.1000000238419,501]",False,./assets/img/canyon/memory/19.jpg,canyon,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",7,,23.62,4,norest,ArrowDown,ArrowRight,True,True,Adults,5
4057,314,9986,value training,"[871.5,314]",False,./assets/img/canyon/memory/8.jpg,canyon,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",8,,23.62,4,norest,ArrowDown,ArrowRight,True,True,Adults,5
4058,316,9986,value training,"[593.5999999642372,323.5]",False,./assets/img/canyon/memory/3.jpg,canyon,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",9,,23.62,4,norest,ArrowDown,ArrowRight,True,True,Adults,5
4060,320,9986,value training,"[909.2999999523163,15.099999964237213]",False,./assets/img/canyon/memory/17.jpg,canyon,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",10,,23.62,4,norest,ArrowDown,ArrowRight,True,True,Adults,5
4061,322,9986,value training,"[661.8000000119209,69.70000004768372]",False,./assets/img/canyon/memory/28.jpg,canyon,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",11,,23.62,4,norest,ArrowDown,ArrowRight,True,True,Adults,10
4062,324,9986,value training,"[630.1999999880791,410.80000001192093]",False,./assets/img/canyon/memory/31.jpg,canyon,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",12,,23.62,4,norest,ArrowDown,ArrowRight,True,True,Adults,10
4063,326,9986,value training,"[1315.4000000357628,265]",False,./assets/img/canyon/memory/32.jpg,canyon,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",13,,23.62,4,norest,ArrowDown,ArrowRight,True,True,Adults,10
4064,328,9986,value training,"[616.9000000357628,101.09999996423721]",False,./assets/img/canyon/memory/20.jpg,canyon,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",14,,23.62,4,norest,ArrowDown,ArrowRight,True,True,Adults,10
4065,330,9986,value training,"[502.19999998807907,111.60000002384186]",False,./assets/img/canyon/memory/27.jpg,canyon,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",15,,23.62,4,norest,ArrowDown,ArrowRight,True,True,Adults,10
4066,332,9986,value training,"[1063.9000000357628,16.5]",False,./assets/img/canyon/memory/32.jpg,canyon,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",16,,23.62,4,norest,ArrowDown,ArrowRight,True,True,Adults,15
4067,334,9986,value training,"[1122,19.600000023841858]",False,./assets/img/canyon/memory/24.jpg,canyon,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",17,,23.62,4,norest,ArrowDown,ArrowRight,True,True,Adults,15
4068,336,9986,value training,"[948.9000000357628,25]",False,./assets/img/canyon/memory/8.jpg,canyon,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",18,,23.62,4,norest,ArrowDown,ArrowRight,True,True,Adults,15
4069,338,9986,value training,"[926.5,12.399999976158142]",False,./assets/img/canyon/memory/10.jpg,canyon,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",19,,23.62,4,norest,ArrowDown,ArrowRight,True,True,Adults,15
4070,340,9986,value training,"[978.6999999880791,3.099999964237213]",False,./assets/img/canyon/memory/26.jpg,canyon,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",20,,23.62,4,norest,ArrowDown,ArrowRight,True,True,Adults,15
4072,344,9986,value training,"[1009.6000000238419,330.19999998807907]",False,./assets/img/canyon/memory/6.jpg,canyon,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",21,,23.62,4,norest,ArrowDown,ArrowRight,True,True,Adults,20
4073,346,9986,value training,"[743.8999999761581,27.69999998807907]",False,./assets/img/canyon/memory/24.jpg,canyon,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",22,,23.62,4,norest,ArrowDown,ArrowRight,True,True,Adults,20
4074,348,9986,value training,"[665.3999999761581,18.399999976158142]",False,./assets/img/canyon/memory/3.jpg,canyon,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",23,,23.62,4,norest,ArrowDown,ArrowRight,True,True,Adults,20
4075,350,9986,value training,"[670.6999999880791,5.5]",False,./assets/img/canyon/memory/13.jpg,canyon,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",24,,23.62,4,norest,ArrowDown,ArrowRight,True,True,Adults,20
4076,352,9986,value training,"[647,5.5]",False,./assets/img/canyon/memory/35.jpg,canyon,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",25,,23.62,4,norest,ArrowDown,ArrowRight,True,True,Adults,20
4078,356,9986,value training,"[1176.9000000357628,168.4000000357628]",False,./assets/img/canyon/memory/27.jpg,canyon,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",26,,23.62,4,norest,ArrowDown,ArrowRight,True,True,Adults,25
4080,360,9986,value training,"[560.5,430.30000001192093]",False,./assets/img/canyon/memory/10.jpg,canyon,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",27,,23.62,4,norest,ArrowDown,ArrowRight,True,True,Adults,25
4081,362,9986,value training,"[724.6999999880791,4.5]",False,./assets/img/canyon/memory/6.jpg,canyon,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",28,,23.62,4,norest,ArrowDown,ArrowRight,True,True,Adults,25
4082,364,9986,value training,"[660.2000000476837,758.6999999880791]",False,./assets/img/canyon/memory/19.jpg,canyon,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",29,,23.62,4,norest,ArrowDown,ArrowRight,True,True,Adults,25
4083,366,9986,value training,"[533.6000000238419,28.100000023841858]",False,./assets/img/canyon/memory/5.jpg,canyon,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",30,,23.62,4,norest,ArrowDown,ArrowRight,True,True,Adults,25
4084,368,9986,value training,"[776.1000000238419,0.5]",False,./assets/img/canyon/memory/20.jpg,canyon,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",31,,23.62,4,norest,ArrowDown,ArrowRight,True,True,Adults,30
4085,370,9986,value training,"[853.6000000238419,13]",False,./assets/img/canyon/memory/22.jpg,canyon,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",32,,23.62,4,norest,ArrowDown,ArrowRight,True,True,Adults,30
4086,372,9986,value training,"[692,11.5]",False,./assets/img/canyon/memory/5.jpg,canyon,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",33,,23.62,4,norest,ArrowDown,ArrowRight,True,True,Adults,30
4087,374,9986,value training,"[720,8.599999964237213]",False,./assets/img/canyon/memory/22.jpg,canyon,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",34,,23.62,4,norest,ArrowDown,ArrowRight,True,True,Adults,30
4088,376,9986,value training,"[640.1000000238419,22]",False,./assets/img/canyon/memory/38.jpg,canyon,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",35,,23.62,4,norest,ArrowDown,ArrowRight,True,True,Adults,30
4089,378,9986,value training,"[668.8000000119209,19.799999952316284]",False,./assets/img/canyon/memory/26.jpg,canyon,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",36,,23.62,4,norest,ArrowDown,ArrowRight,True,True,Adults,35
4090,380,9986,value training,"[554.3000000119209,7.600000023841858]",False,./assets/img/canyon/memory/33.jpg,canyon,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",37,,23.62,4,norest,ArrowDown,ArrowRight,True,True,Adults,35
4091,382,9986,value training,"[850.8999999761581,986.3000000119209]",False,./assets/img/canyon/memory/31.jpg,canyon,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",38,,23.62,4,norest,ArrowDown,ArrowRight,True,True,Adults,35
4093,386,9986,value training,"[1211.8999999761581,6.100000023841858]",False,./assets/img/canyon/memory/17.jpg,canyon,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",39,,23.62,4,norest,ArrowDown,ArrowRight,True,True,Adults,35
4095,390,9986,value training,"[508.89999997615814,185.30000001192093]",False,./assets/img/canyon/memory/38.jpg,canyon,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",40,,23.62,4,norest,ArrowDown,ArrowRight,True,True,Adults,35
4096,392,9986,value training,"[557.8999999761581,205.9000000357628]",False,./assets/img/canyon/memory/13.jpg,canyon,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",41,,23.62,4,norest,ArrowDown,ArrowRight,True,True,Adults,40
4097,394,9986,value training,"[1145.5,319.5]",False,./assets/img/canyon/memory/33.jpg,canyon,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",42,,23.62,4,norest,ArrowDown,ArrowRight,True,True,Adults,40
4216,119,8367,value training,"[755.4000000022352,699.5]",False,./assets/img/canyon/memory/34.jpg,canyon,10.0,False,False,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",1,,20.48,6,norest,ArrowUp,ArrowRight,False,False,Adults,0
4217,121,8367,value training,"[898.8000000007451,447.6000000014901]",False,./assets/img/canyon/memory/35.jpg,canyon,30.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",2,,20.48,6,norest,ArrowDown,ArrowRight,True,True,Adults,0
4218,123,8367,value training,"[1431.5,465.80000000074506]",False,./assets/img/canyon/memory/7.jpg,canyon,23.0,False,False,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",3,,20.48,6,norest,ArrowUp,ArrowLeft,False,False,Adults,0
4219,125,8367,value training,"[465.20000000298023,1031.5]",False,./assets/img/canyon/memory/2.jpg,canyon,8.0,False,False,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",4,,20.48,6,norest,ArrowDown,ArrowLeft,True,True,Adults,0
4220,127,8367,value training,"[625.3000000007451,362.19999999925494]",False,./assets/img/canyon/memory/41.jpg,canyon,30.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",5,,20.48,6,norest,ArrowDown,ArrowRight,True,True,Adults,0
4221,129,8367,value training,"[347.30000000074506,335.19999999925494]",False,./assets/img/canyon/memory/37.jpg,canyon,30.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",6,,20.48,6,norest,ArrowDown,ArrowRight,True,True,Adults,5
4223,133,8367,value training,"[735.4000000022352,439]",False,./assets/img/canyon/memory/7.jpg,canyon,30.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",7,,20.48,6,norest,ArrowDown,ArrowRight,True,True,Adults,5
4224,135,8367,value training,"[963.5,464.5]",False,./assets/img/canyon/memory/15.jpg,canyon,30.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",8,,20.48,6,norest,ArrowDown,ArrowRight,True,True,Adults,5
4227,141,8367,value training,"[837.0999999977648,418.6000000014901]",False,./assets/img/canyon/memory/37.jpg,canyon,30.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",9,,20.48,6,norest,ArrowDown,ArrowRight,True,True,Adults,5
4228,143,8367,value training,"[633,339.5]",False,./assets/img/canyon/memory/8.jpg,canyon,30.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",10,,20.48,6,norest,ArrowDown,ArrowRight,True,True,Adults,5
4229,145,8367,value training,"[599.2999999970198,336.80000000074506]",False,./assets/img/canyon/memory/5.jpg,canyon,30.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",11,,20.48,6,norest,ArrowDown,ArrowRight,True,True,Adults,10
4231,149,8367,value training,"[1001.5,335.3999999985099]",False,./assets/img/canyon/memory/21.jpg,canyon,30.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",12,,20.48,6,norest,ArrowDown,ArrowRight,True,True,Adults,10
