,level_0,index,subject_id,task_part,timeout,stimulus,environment,score,isCatch,correct,block_condition,block_order,rewardMap,trial_num,ground_truth,age,gender,subject_condition,rest,rt0,rt1,response0,response1,is_optimal_first,is_optimal_second,optimal_score,categorical_age,trial_bin,is_optimal
119,119,361,7472,value training,False,./assets/img/canyon/memory/16.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",32,,20.16,Female,2,rest,410.40000009536743,279.60000002384186,ArrowUp,ArrowLeft,True,True,26.0,Adults,30,True
120,120,363,7472,value training,False,./assets/img/canyon/memory/37.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",33,,20.16,Female,2,rest,432.6999999284744,292.1999999284744,ArrowUp,ArrowLeft,True,True,26.0,Adults,30,True
121,121,365,7472,value training,False,./assets/img/canyon/memory/4.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",34,,20.16,Female,2,rest,676.0,354.7999999523163,ArrowUp,ArrowLeft,True,True,26.0,Adults,30,True
122,122,367,7472,value training,False,./assets/img/canyon/memory/1.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",35,,20.16,Female,2,rest,528.7000000476837,227.79999995231628,ArrowUp,ArrowLeft,True,True,26.0,Adults,30,True
123,123,369,7472,value training,False,./assets/img/canyon/memory/32.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",36,,20.16,Female,2,rest,552.0,241.5,ArrowUp,ArrowLeft,True,True,26.0,Adults,35,True
124,124,371,7472,value training,False,./assets/img/canyon/memory/34.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",37,,20.16,Female,2,rest,576.0,234.60000002384186,ArrowUp,ArrowLeft,True,True,26.0,Adults,35,True
125,125,373,7472,value training,False,./assets/img/canyon/memory/22.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",38,,20.16,Female,2,rest,675.5,235.5,ArrowUp,ArrowLeft,True,True,26.0,Adults,35,True
126,126,375,7472,value training,False,./assets/img/canyon/memory/28.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",39,,20.16,Female,2,rest,518.6000000238419,217.89999997615814,ArrowUp,ArrowLeft,True,True,26.0,Adults,35,True
127,127,377,7472,value training,False,./assets/img/canyon/memory/27.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",40,,20.16,Female,2,rest,1179.2999999523163,337.8000000715256,ArrowUp,ArrowLeft,True,True,26.0,Adults,35,True
128,128,379,7472,value training,False,./assets/img/canyon/memory/6.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",41,,20.16,Female,2,rest,512.2999999523163,410.90000009536743,ArrowUp,ArrowLeft,True,True,26.0,Adults,40,True
129,129,381,7472,value training,False,./assets/img/canyon/memory/2.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",42,,20.16,Female,2,rest,503.2999999523163,252.29999995231628,ArrowUp,ArrowLeft,True,True,26.0,Adults,40,True
249,1,118,8153,value training,False,./assets/img/canyon/memory/26.jpg,canyon,10.0,False,False,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",1,,9.8,Male,8,rest,704.6999999999534,1130.4000000000233,ArrowUp,ArrowRight,True,False,26.0,Children,0,False
250,2,120,8153,value training,False,./assets/img/canyon/memory/32.jpg,canyon,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",2,,9.8,Male,8,rest,614.8000000000466,659.0999999999767,ArrowUp,ArrowLeft,True,True,26.0,Children,0,True
251,3,122,8153,value training,False,./assets/img/canyon/memory/30.jpg,canyon,17.0,False,False,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",3,,9.8,Male,8,rest,383.0,1072.4000000000233,ArrowDown,ArrowRight,False,True,26.0,Children,0,False
252,4,124,8153,value training,False,./assets/img/canyon/memory/0.jpg,canyon,5.0,False,False,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",4,,9.8,Male,8,rest,476.0999999999767,527.9000000000233,ArrowDown,ArrowLeft,False,False,26.0,Children,0,False
253,5,126,8153,value training,False,./assets/img/canyon/memory/11.jpg,canyon,10.0,False,False,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",5,,9.8,Male,8,rest,724.0999999999767,568.6999999999534,ArrowUp,ArrowRight,True,False,26.0,Children,0,False
255,7,130,8153,value training,False,./assets/img/canyon/memory/17.jpg,canyon,5.0,False,False,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",7,,9.8,Male,8,rest,619.5,591.3000000000466,ArrowDown,ArrowLeft,False,False,26.0,Children,5,False
256,8,132,8153,value training,False,./assets/img/canyon/memory/11.jpg,canyon,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",8,,9.8,Male,8,rest,919.5,493.30000000004657,ArrowUp,ArrowLeft,True,True,26.0,Children,5,True
257,9,134,8153,value training,False,./assets/img/canyon/memory/18.jpg,canyon,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",9,,9.8,Male,8,rest,599.5,395.0,ArrowUp,ArrowLeft,True,True,26.0,Children,5,True
258,10,136,8153,value training,False,./assets/img/canyon/memory/24.jpg,canyon,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",10,,9.8,Male,8,rest,546.4000000000233,431.10000000009313,ArrowUp,ArrowLeft,True,True,26.0,Children,5,True
259,11,138,8153,value training,False,./assets/img/canyon/memory/39.jpg,canyon,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",11,,9.8,Male,8,rest,476.69999999995343,342.60000000009313,ArrowUp,ArrowLeft,True,True,26.0,Children,10,True
260,12,140,8153,value training,False,./assets/img/canyon/memory/30.jpg,canyon,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",12,,9.8,Male,8,rest,467.30000000004657,433.4000000000233,ArrowUp,ArrowLeft,True,True,26.0,Children,10,True
261,13,142,8153,value training,False,./assets/img/canyon/memory/13.jpg,canyon,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",13,,9.8,Male,8,rest,397.70000000006985,327.0999999999767,ArrowUp,ArrowLeft,True,True,26.0,Children,10,True
262,14,144,8153,value training,False,./assets/img/canyon/memory/27.jpg,canyon,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",14,,9.8,Male,8,rest,317.4000000000233,143.40000000002328,ArrowUp,ArrowLeft,True,True,26.0,Children,10,True
263,15,146,8153,value training,False,./assets/img/canyon/memory/20.jpg,canyon,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",15,,9.8,Male,8,rest,952.6999999999534,519.0999999999767,ArrowUp,ArrowLeft,True,True,26.0,Children,10,True
265,17,150,8153,value training,False,./assets/img/canyon/memory/15.jpg,canyon,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",16,,9.8,Male,8,rest,559.5,576.2999999999302,ArrowUp,ArrowLeft,True,True,26.0,Children,15,True
267,19,154,8153,value training,False,./assets/img/canyon/memory/2.jpg,canyon,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",17,,9.8,Male,8,rest,607.0,559.6999999999534,ArrowUp,ArrowLeft,True,True,26.0,Children,15,True
268,20,156,8153,value training,False,./assets/img/canyon/memory/14.jpg,canyon,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",18,,9.8,Male,8,rest,519.5,413.30000000004657,ArrowUp,ArrowLeft,True,True,26.0,Children,15,True
269,21,158,8153,value training,False,./assets/img/canyon/memory/15.jpg,canyon,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",19,,9.8,Male,8,rest,577.8999999999069,441.5,ArrowUp,ArrowLeft,True,True,26.0,Children,15,True
271,23,162,8153,value training,False,./assets/img/canyon/memory/35.jpg,canyon,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",21,,9.8,Male,8,rest,478.0,422.30000000004657,ArrowUp,ArrowLeft,True,True,26.0,Children,20,True
272,24,164,8153,value training,False,./assets/img/canyon/memory/26.jpg,canyon,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",22,,9.8,Male,8,rest,921.8999999999069,592.4000000001397,ArrowUp,ArrowLeft,True,True,26.0,Children,20,True
275,27,170,8153,value training,False,./assets/img/canyon/memory/17.jpg,canyon,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",24,,9.8,Male,8,rest,704.6999999999534,1898.1000000000931,ArrowUp,ArrowLeft,True,True,26.0,Children,20,True
276,28,172,8153,value training,False,./assets/img/canyon/memory/18.jpg,canyon,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",25,,9.8,Male,8,rest,452.5,589.3999999999069,ArrowUp,ArrowLeft,True,True,26.0,Children,20,True
277,29,174,8153,value training,False,./assets/img/canyon/memory/34.jpg,canyon,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",26,,9.8,Male,8,rest,663.6999999999534,461.80000000004657,ArrowUp,ArrowLeft,True,True,26.0,Children,25,True
278,30,176,8153,value training,False,./assets/img/canyon/memory/23.jpg,canyon,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",27,,9.8,Male,8,rest,914.5,614.5,ArrowUp,ArrowLeft,True,True,26.0,Children,25,True
281,33,182,8153,value training,False,./assets/img/canyon/memory/3.jpg,canyon,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",28,,9.8,Male,8,rest,1699.7000000001863,1100.1999999999534,ArrowUp,ArrowLeft,True,True,26.0,Children,25,True
282,34,184,8153,value training,False,./assets/img/canyon/memory/14.jpg,canyon,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",29,,9.8,Male,8,rest,591.5,439.5,ArrowUp,ArrowLeft,True,True,26.0,Children,25,True
283,35,186,8153,value training,False,./assets/img/canyon/memory/38.jpg,canyon,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",30,,9.8,Male,8,rest,540.3999999999069,489.80000000004657,ArrowUp,ArrowLeft,True,True,26.0,Children,25,True
284,36,188,8153,value training,False,./assets/img/canyon/memory/0.jpg,canyon,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",31,,9.8,Male,8,rest,547.0999999998603,890.0,ArrowUp,ArrowLeft,True,True,26.0,Children,30,True
285,37,190,8153,value training,False,./assets/img/canyon/memory/35.jpg,canyon,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",32,,9.8,Male,8,rest,1601.6000000000931,731.2000000001863,ArrowUp,ArrowLeft,True,True,26.0,Children,30,True
286,38,192,8153,value training,False,./assets/img/canyon/memory/24.jpg,canyon,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",33,,9.8,Male,8,rest,521.2999999998137,469.4000000001397,ArrowUp,ArrowLeft,True,True,26.0,Children,30,True
287,39,194,8153,value training,False,./assets/img/canyon/memory/27.jpg,canyon,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",34,,9.8,Male,8,rest,579.3999999999069,956.9000000001397,ArrowUp,ArrowLeft,True,True,26.0,Children,30,True
289,41,198,8153,value training,False,./assets/img/canyon/memory/34.jpg,canyon,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",36,,9.8,Male,8,rest,617.0,404.60000000009313,ArrowUp,ArrowLeft,True,True,26.0,Children,35,True
291,43,202,8153,value training,False,./assets/img/canyon/memory/3.jpg,canyon,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",37,,9.8,Male,8,rest,854.6000000000931,632.2000000001863,ArrowUp,ArrowLeft,True,True,26.0,Children,35,True
292,44,204,8153,value training,False,./assets/img/canyon/memory/20.jpg,canyon,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",38,,9.8,Male,8,rest,579.0999999998603,1496.8000000000466,ArrowUp,ArrowLeft,True,True,26.0,Children,35,True
293,45,206,8153,value training,False,./assets/img/canyon/memory/1.jpg,canyon,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",39,,9.8,Male,8,rest,603.1000000000931,1127.0,ArrowUp,ArrowLeft,True,True,26.0,Children,35,True
295,47,210,8153,value training,False,./assets/img/canyon/memory/39.jpg,canyon,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",40,,9.8,Male,8,rest,855.6000000000931,608.3000000000466,ArrowUp,ArrowLeft,True,True,26.0,Children,35,True
296,48,212,8153,value training,False,./assets/img/canyon/memory/1.jpg,canyon,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",41,,9.8,Male,8,rest,1522.5999999998603,527.1000000000931,ArrowUp,ArrowLeft,True,True,26.0,Children,40,True
297,49,214,8153,value training,False,./assets/img/canyon/memory/38.jpg,canyon,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",42,,9.8,Male,8,rest,302.5,401.0,ArrowUp,ArrowLeft,True,True,26.0,Children,40,True
328,80,285,8153,value training,False,./assets/img/ocean/memory/17.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",1,,9.8,Male,8,rest,1345.5999999998603,1706.3000000000466,ArrowDown,ArrowRight,True,True,30.0,Children,0,True
329,81,287,8153,value training,False,./assets/img/ocean/memory/30.jpg,ocean,8.0,False,False,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",2,,9.8,Male,8,rest,807.3000000000466,490.5,ArrowDown,ArrowLeft,True,False,30.0,Children,0,False
330,82,289,8153,value training,False,./assets/img/ocean/memory/35.jpg,ocean,23.0,False,False,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",3,,9.8,Male,8,rest,711.5,921.6999999999534,ArrowUp,ArrowLeft,False,True,30.0,Children,0,False
331,83,291,8153,value training,False,./assets/img/ocean/memory/3.jpg,ocean,10.0,False,False,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",4,,9.8,Male,8,rest,686.6999999999534,654.3999999999069,ArrowUp,ArrowRight,False,False,30.0,Children,0,False
332,84,293,8153,value training,False,./assets/img/ocean/memory/11.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",5,,9.8,Male,8,rest,773.3999999999069,625.5,ArrowDown,ArrowRight,True,True,30.0,Children,0,True
333,85,295,8153,value training,False,./assets/img/ocean/memory/39.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",6,,9.8,Male,8,rest,1111.9000000001397,557.3999999999069,ArrowDown,ArrowRight,True,True,30.0,Children,5,True
334,86,297,8153,value training,False,./assets/img/ocean/memory/23.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",7,,9.8,Male,8,rest,741.8000000000466,537.6999999999534,ArrowDown,ArrowRight,True,True,30.0,Children,5,True
336,88,301,8153,value training,False,./assets/img/ocean/memory/38.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",8,,9.8,Male,8,rest,875.5,700.0,ArrowDown,ArrowRight,True,True,30.0,Children,5,True
338,90,305,8153,value training,False,./assets/img/ocean/memory/14.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",10,,9.8,Male,8,rest,894.0,511.0,ArrowDown,ArrowRight,True,True,30.0,Children,5,True
339,91,307,8153,value training,False,./assets/img/ocean/memory/15.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",11,,9.8,Male,8,rest,682.3999999999069,494.9000000001397,ArrowDown,ArrowRight,True,True,30.0,Children,10,True
340,92,309,8153,value training,False,./assets/img/ocean/memory/0.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",12,,9.8,Male,8,rest,492.0,427.30000000004657,ArrowDown,ArrowRight,True,True,30.0,Children,10,True
341,93,311,8153,value training,False,./assets/img/ocean/memory/15.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",13,,9.8,Male,8,rest,378.10000000009313,381.0,ArrowDown,ArrowRight,True,True,30.0,Children,10,True
342,94,313,8153,value training,False,./assets/img/ocean/memory/26.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",14,,9.8,Male,8,rest,640.9000000001397,515.1000000000931,ArrowDown,ArrowRight,True,True,30.0,Children,10,True
344,96,317,8153,value training,False,./assets/img/ocean/memory/32.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",15,,9.8,Male,8,rest,1202.9000000001397,1034.8000000000466,ArrowDown,ArrowRight,True,True,30.0,Children,10,True
345,97,319,8153,value training,False,./assets/img/ocean/memory/39.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",16,,9.8,Male,8,rest,661.6000000000931,498.39999999990687,ArrowDown,ArrowRight,True,True,30.0,Children,15,True
346,98,321,8153,value training,False,./assets/img/ocean/memory/14.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",17,,9.8,Male,8,rest,664.3000000000466,427.0,ArrowDown,ArrowRight,True,True,30.0,Children,15,True
347,99,323,8153,value training,False,./assets/img/ocean/memory/20.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",18,,9.8,Male,8,rest,915.6000000000931,619.5,ArrowDown,ArrowRight,True,True,30.0,Children,15,True
349,101,327,8153,value training,False,./assets/img/ocean/memory/3.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",19,,9.8,Male,8,rest,749.8000000000466,744.8999999999069,ArrowDown,ArrowRight,True,True,30.0,Children,15,True
